SmallerContest,ReportedResults,PDFPredict,ActualPredict,Difference,Total Difference,Total Results,,,,,,hasDup,numbUnique,percentHardMode,Date,SmallerContest,Word,ContestNumber,,NumberInHardMode,1Try,2Tries,3Tries,4Tries,5Tries,6Tries,7Tries,containsA,containsb,containsc,containsd,containse,containsf,containsg,containsh,containsi,containsj,containsk,containsl,containsm,containsn,containso,containsp,containsq,containsr,containss,containst,containsu,containsv,containsw,containsx,containsy,containsz,ProbabilityLetter1,ProbabilityLetter2,ProbabilityLetter3,ProbabilityLetter4,ProbabilityLetter5,Letter1Vowel,Letter2Vowel,Letter3Vowel,Letter4Vowel,Letter5Vowel
44,282327,0.006108519,239238.7535,43088.24651,,,,,,,,1,4,0.039816,2/19/2022,,swill,245,,11241,1,1,8,19,31,30,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.049025,0.016713,0.056267,0.062396,0.062396,FALSE,FALSE,TRUE,FALSE,FALSE
43,265238,0.006175026,241843.4601,23394.53994,,,,,,,,1,4,0.038531,2/18/2022,,dodge,244,,10220,1,3,15,29,27,19,7,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.030084,0.074095,0.030084,0.028412,0.102507,FALSE,TRUE,FALSE,FALSE,TRUE
42,342003,0.006242525,244487.0571,97515.9429,,,,,,,,0,5,0.03733,2/17/2022,,shake,243,,12767,1,6,16,23,24,21,9,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.049025,0.038997,0.088579,0.019499,0.102507,FALSE,FALSE,TRUE,FALSE,TRUE
41,289721,0.006311045,247170.6407,42550.35933,,,,,,,,0,5,0.03707,2/16/2022,,caulk,242,,10740,1,4,20,31,26,15,3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.039554,0.088579,0.035655,0.062396,0.019499,FALSE,TRUE,TRUE,FALSE,FALSE
40,287836,0.006380616,249895.3698,37940.63018,,,,,,,,1,4,0.035934,2/15/2022,,aroma,241,,10343,1,6,25,33,22,11,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0.088579,0.074652,0.074095,0.030641,0.088579,TRUE,FALSE,TRUE,FALSE,TRUE
39,261521,0.006451269,252662.4724,8858.527559,,,,,,,,1,4,0.039549,2/14/2022,,cynic,240,,10343,1,6,25,33,22,11,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.039554,0.033983,0.049025,0.056267,0.039554,FALSE,TRUE,FALSE,TRUE,FALSE
38,277471,0.006523037,255473.2518,21997.74822,,,,,,,,0,5,0.011709,2/13/2022,,robin,239,,3249,1,6,29,34,21,8,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0.074652,0.074095,0.01727,0.056267,0.049025,FALSE,TRUE,FALSE,TRUE,FALSE
37,269885,0.006595956,258329.0939,11555.90614,,,,,,,,0,5,0.034496,2/12/2022,,ultra,238,,9310,1,7,23,34,24,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.035655,0.062396,0.072423,0.074652,0.088579,TRUE,FALSE,FALSE,FALSE,TRUE
36,278826,0.006670063,261231.4758,17594.52419,,,,,,,,0,5,0.038128,2/11/2022,,ulcer,237,,10631,1,4,18,30,28,16,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.035655,0.062396,0.039554,0.102507,0.074652,TRUE,FALSE,FALSE,TRUE,FALSE
35,304830,0.006745398,264181.9754,40648.02458,,,,,,,,0,5,0.044221,2/10/2022,,pause,236,,13480,1,8,26,32,21,10,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0.035655,0.088579,0.035655,0.049025,0.102507,FALSE,TRUE,TRUE,FALSE,TRUE
34,305372,0.006822006,267182.2819,38189.71811,,,,,,,,0,5,0.045341,2/9/2022,,humor,235,,13846,1,5,22,34,25,11,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0.038997,0.035655,0.030641,0.074095,0.074652,FALSE,TRUE,FALSE,TRUE,FALSE
33,336236,0.006899931,270234.2083,66001.79167,,,,,,,,0,5,0.045709,2/8/2022,,frame,234,,15369,1,10,20,24,24,17,3,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.018384,0.074652,0.088579,0.030641,0.102507,FALSE,FALSE,TRUE,FALSE,TRUE
32,288228,0.006979224,273339.7059,14888.29409,,,,,,,,1,4,0.046283,2/7/2022,,elder,233,,13340,1,3,13,24,30,24,5,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.102507,0.062396,0.030084,0.102507,0.074652,TRUE,FALSE,FALSE,TRUE,FALSE
31,311018,0.007059939,276500.8804,34517.1196,,,,,,,,1,4,0.0441,2/6/2022,,skill,232,,13716,1,3,17,33,27,16,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.049025,0.019499,0.056267,0.062396,0.062396,FALSE,FALSE,TRUE,FALSE,FALSE
30,319698,0.007142133,279720.0111,39977.98886,,,,,,,,0,5,0.042878,2/5/2022,,aloft,231,,13708,1,4,22,36,25,11,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.088579,0.062396,0.074095,0.018384,0.072423,TRUE,FALSE,TRUE,FALSE,FALSE
29,359679,0.007225871,282999.5734,76679.42663,,,,,,,,0,5,0.041184,2/4/2022,,pleat,230,,14813,1,10,28,31,19,9,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.035655,0.062396,0.102507,0.088579,0.072423,FALSE,FALSE,TRUE,TRUE,FALSE
28,358176,0.00731122,286342.2642,71833.73585,,,,,,,,0,5,0.040787,2/3/2022,,shard,229,,14609,1,7,22,28,25,14,4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.049025,0.038997,0.088579,0.074652,0.030084,FALSE,FALSE,TRUE,FALSE,FALSE
27,361908,0.007398257,289751.0331,72156.96693,,,,,,,,0,5,0.03925,2/2/2022,,moist,228,,14205,3,13,32,29,16,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0.030641,0.074095,0.056267,0.049025,0.072423,FALSE,TRUE,TRUE,FALSE,FALSE
26,351663,0.007487064,293229.1185,58433.88148,,,,,,,,0,5,0.03869,2/1/2022,,those,227,,13606,1,13,34,30,15,6,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0.072423,0.038997,0.074095,0.049025,0.102507,FALSE,FALSE,TRUE,FALSE,TRUE
25,341314,0.007577731,296780.091,44533.90904,,,,,,,,0,5,0.039105,1/31/2022,,light,226,,13347,1,10,25,27,19,12,5,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.062396,0.056267,0.028412,0.038997,0.072423,FALSE,TRUE,FALSE,FALSE,FALSE
24,294687,0.007670361,300407.9049,5720.904883,,,,,,,,0,5,0.039106,1/30/2022,,wrung,225,,11524,0,2,18,39,27,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.016713,0.074652,0.035655,0.049025,0.028412,FALSE,FALSE,TRUE,FALSE,FALSE
23,313220,0.007765064,304116.9616,9103.038435,,,,,,,,0,5,0.037009,1/29/2022,,could,224,,11592,1,7,29,35,20,8,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.039554,0.074095,0.035655,0.062396,0.030084,FALSE,TRUE,TRUE,FALSE,FALSE
22,296968,0.007861969,307912.1856,10944.18561,,,,,,,,0,5,0.037539,1/28/2022,,perky,223,,11148,1,4,17,30,27,17,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.035655,0.102507,0.074652,0.019499,0.033983,FALSE,TRUE,FALSE,FALSE,TRUE
21,331844,0.007961214,311799.119,20044.88104,,,,,,,,0,5,0.034507,1/27/2022,,mount,222,,11451,1,9,29,33,19,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0.030641,0.074095,0.035655,0.049025,0.072423,FALSE,TRUE,TRUE,FALSE,FALSE
20,302348,0.008062962,315784.0376,13436.0376,,,,,,,,0,5,0.033614,1/26/2022,,whack,221,,10163,1,4,22,37,24,10,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.016713,0.038997,0.088579,0.039554,0.019499,FALSE,FALSE,TRUE,FALSE,FALSE
19,276404,0.008167394,319874.0977,43470.09771,,,,,,,,0,5,0.031505,1/25/2022,,sugar,220,,8708,1,6,25,34,23,9,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.049025,0.035655,0.028412,0.088579,0.074652,FALSE,TRUE,FALSE,TRUE,FALSE
18,258038,0.00827472,324077.521,66039.52096,,,,,,,,1,4,0.032232,1/24/2022,,knoll,219,,8317,1,1,11,29,33,21,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.019499,0.049025,0.074095,0.062396,0.062396,FALSE,FALSE,TRUE,FALSE,FALSE
17,269929,0.008385185,328403.8322,58474.83223,,,,,,,,0,5,0.028267,1/23/2022,,crimp,218,,7630,1,5,28,38,20,7,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0.039554,0.074652,0.056267,0.030641,0.035655,FALSE,FALSE,TRUE,FALSE,FALSE
16,241489,0.008499071,332864.1687,91375.16868,,,,,,,,0,5,0.028366,1/22/2022,,wince,217,,6850,1,3,17,33,29,15,3,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.016713,0.056267,0.049025,0.039554,0.102507,FALSE,TRUE,FALSE,FALSE,TRUE
15,273727,0.008616716,337471.688,63744.68798,,,,,,,,0,5,0.027067,1/21/2022,,prick,216,,7409,1,8,30,33,19,7,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.035655,0.074652,0.056267,0.039554,0.019499,FALSE,FALSE,TRUE,FALSE,FALSE
14,243964,0.00873852,342242.1164,98278.11637,,,,,,,,1,4,0.027008,1/20/2022,,robot,215,,6589,1,8,29,34,20,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0.074652,0.074095,0.01727,0.074095,0.072423,FALSE,TRUE,FALSE,TRUE,FALSE
13,280622,0.00886497,347194.499,66572.499,,,,,,,,0,5,0.02528,1/19/2022,,point,214,,7094,1,16,37,28,12,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.035655,0.074095,0.056267,0.049025,0.072423,FALSE,TRUE,TRUE,FALSE,FALSE
12,220950,0.008996663,352352.2497,131402.2497,,,,,,,,0,5,0.028088,1/18/2022,,proxy,213,,6206,1,2,11,24,31,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0.035655,0.074652,0.074095,0.0039,0.033983,FALSE,FALSE,TRUE,FALSE,TRUE
11,222197,0.009134349,357744.6567,135547.6567,,,,,,,,0,5,0.025383,1/17/2022,,shire,212,,5640,1,8,32,32,18,8,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.049025,0.038997,0.056267,0.074652,0.102507,FALSE,FALSE,TRUE,FALSE,TRUE
10,209609,0.00927898,363409.1064,153800.1064,,,,,,,,0,5,0.023639,1/16/2022,,solar,211,,4955,1,9,32,32,18,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0.049025,0.074095,0.062396,0.088579,0.074652,FALSE,TRUE,FALSE,TRUE,FALSE
9,205880,0.009431805,369394.4811,163514.4811,,,,,,,,0,5,0.02261,1/15/2022,,panic,210,,4655,1,9,35,34,16,5,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.035655,0.088579,0.049025,0.056267,0.039554,FALSE,TRUE,FALSE,TRUE,FALSE
8,169484,0.009594505,375766.5665,206282.5665,,,,,,,,0,5,0.023513,1/14/2022,,tangy,209,,3985,1,4,21,30,24,15,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.072423,0.088579,0.049025,0.028412,0.033983,FALSE,TRUE,FALSE,FALSE,TRUE
7,132726,0.00976942,382617.0942,249891.0942,,,,,,,,1,4,0.025202,1/13/2022,,abbey,208,,3345,1,2,13,29,31,20,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.088579,0.01727,0.01727,0.102507,0.033983,TRUE,FALSE,FALSE,TRUE,TRUE
6,137586,0.009959967,390079.8222,252493.8222,,,,,,,,0,5,0.022335,1/12/2022,,favor,207,,3073,1,4,15,26,29,21,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.018384,0.088579,0.013928,0.074095,0.074652,FALSE,TRUE,FALSE,TRUE,FALSE
5,153880,0.010171424,398361.478,244481.478,,,,,,,,0,5,0.019606,1/11/2022,,drink,206,,3017,1,9,35,34,16,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.030084,0.074652,0.056267,0.049025,0.019499,FALSE,FALSE,TRUE,FALSE,FALSE
4,107134,0.010412621,407807.8955,300673.8955,,,,,,,,0,5,0.020927,1/10/2022,,query,205,,2242,1,4,16,30,30,17,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0.002786,0.035655,0.102507,0.074652,0.033983,FALSE,TRUE,TRUE,FALSE,TRUE
3,91477,0.010700127,419067.9927,327590.9927,,,,,,,,1,4,0.020912,1/9/2022,,gorge,204,,1913,1,3,13,27,30,22,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.028412,0.074095,0.074652,0.028412,0.102507,FALSE,TRUE,FALSE,FALSE,TRUE
2,101503,0.011071313,433605.4406,332102.4406,,,,,,,,0,5,0.017369,1/8/2022,,crank,203,,1763,1,5,23,31,24,14,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.039554,0.074652,0.088579,0.049025,0.019499,FALSE,FALSE,TRUE,FALSE,FALSE
1,80630,0.011646929,456149.2821,375519.2821,,,,,,,,0,5,0.016892,1/7/2022,,slump,202,,1362,1,3,23,39,24,9,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0.049025,0.062396,0.035655,0.030641,0.035655,FALSE,FALSE,TRUE,FALSE,FALSE
